title,author,rating,reviews,price,description,listening time,genre
chris ryan - november 2019: audible sessions: free exclusive interview,holly newson,-1.0,,0.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
"unsettling truths: the ongoing, dehumanizing legacy of the doctrine of discovery",mark charles,4.8,119.0,586.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
puffin sleepy tales: ten stories to relax and calm busy young minds at bedtime,puffin,4.3,24.0,410.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
tempting love,kelly elliott,4.7,111.0,668.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
mutual funds for dummies,eric tyson mba,4.5,70.0,703.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
st urbain's horseman,mordecai richler,4.1,6.0,836.0,"st. urbain’s horseman is a complex, moving, and wonderfully comic evocation of a generation consumed with guilt - guilt at not joining every battle, at not healing every wound. thirty-seven-year-old jake hersh is a film director of modest success, a faithful husband, and a man in disgrace. his alter ego is his cousin joey, a legend in their childhood neighbourhood in montreal. nazi-hunter, adventurer, and hero of the spanish civil war, joey is the avenging horseman of jake’s impotent dreams. when jake becomes embroiled in a scandalous trial in london, england, he puts his own unadventurous life on trial as well, finding it desperately wanting as he steadfastly longs for the horseman’s glorious return.",-1,-1
"the tycoons: how andrew carnegie, john d. rockefeller, jay gould, and j. p. morgan invented the american supereconomy",charles r. morris,4.2,182.0,1003.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
cryptocurrency investing for dummies,kiana danial,4.5,106.0,703.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
where is god in a coronavirus world?,john c. lennox,4.7,172.0,444.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
romeo and juliet,william shakespeare,4.2,3948.0,32.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
smart reading: read fast and remember every detail,russell stauffer,-1.0,,469.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
"forge of darkness, volume 2",steven erikson,-1.0,,820.0,"oops!
it's rush hour and traffic is piling up on that page. please try again in a short while.if you were trying to place an order, it will not have been processed at this time.

go to the amazon.in home page to continue shopping",-1,-1
the best of saki - volume 1,saki,-1.0,,375.0,"the delicious, biting wit of saki's short stories satirizing edwardian high society are some of the funniest and most delightful exquisite literary miniatures. in this first volume, there are 22 glittering examples.",-1,-1
bringers of the dawn: teachings from the pleiadians,barbara marciniak,4.7,447.0,421.0,"by completing your purchase you agree to audible’s  conditions of use, amazon's privacy notice and if applicable audible's recurring payment terms.",-1,-1
enduring the whirlwind: the german army and the russo-german war 1941-1943,gregory liedtke,3.9,32.0,836.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
learn turkish - level 1: introduction to turkish: volume 1: lessons 1-25,innovative language learning llc,-1.0,,469.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
dust on the mountain,ruskin bond,4.3,32.0,301.0,"oops!
it's rush hour and traffic is piling up on that page. please try again in a short while.if you were trying to place an order, it will not have been processed at this time.

go to the amazon.in home page to continue shopping",-1,-1
the way to god: positionality and duality - transcending the opposites,david r. hawkins m.d.,-1.0,,762.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
the meaning of it all: thoughts of a citizen-scientist,richard feynman,4.5,100.0,468.0,"oops!
it's rush hour and traffic is piling up on that page. please try again in a short while.if you were trying to place an order, it will not have been processed at this time.

go to the amazon.in home page to continue shopping",-1,-1
a wicked kind of husband,mia vincy,4.5,179.0,836.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
children around the prophet: how muhammad (peace be upon him) raised the young companions,dr. hesham al-awadi,-1.0,,937.0,"by completing your purchase you agree to audible’s  conditions of use, amazon's privacy notice and if applicable audible's recurring payment terms.",-1,-1
bunny,mona awad,4.0,34.0,1328.0,"oops!
it's rush hour and traffic is piling up on that page. please try again in a short while.if you were trying to place an order, it will not have been processed at this time.

go to the amazon.in home page to continue shopping",-1,-1
hooked: comment créer un produit ou un service qui ancre des habitudes,nir eyal,-1.0,,566.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
a heart so fierce and broken,brigid kemmerer,4.6,546.0,668.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
the moves that matter: a chess grandmaster on the game of life,jonathan rowson,4.5,38.0,759.0,"oops!
it's rush hour and traffic is piling up on that page. please try again in a short while.if you were trying to place an order, it will not have been processed at this time.

go to the amazon.in home page to continue shopping",-1,-1
